respondent_id,Age,Sex,Ethnicity simplified,Political spectrum (us),Student status,Employment status
34c7f7660ab817ad3de887dff44e02e3,37,Female,Mixed,Moderate,No,Other
6fcbd3714d0596c1686c7b15e5148c49,33,Male,White,Liberal,No,Unemployed (and job seeking)
346445357075088559caa4bd9fa50fd1,60,Male,White,Conservative,No,Part-Time
43ce01e9d1704e81c6368ff809df7907,29,Female,White,Moderate,No,Part-Time
23ad16e5d93b3bc77469cb54de396105,69,Female,White,Liberal,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
e014c75c43336e92b0f786f4168eb55b,67,Male,White,Moderate,No,Part-Time
b6a32f462d2a096354ca1cb05ac55fbd,35,Female,White,Liberal,No,Full-Time
0f545579708327fd8e1df86a01ac79ea,40,Female,White,Liberal,No,Part-Time
a0f4a08c6a0091d1e694df8650dafc7e,56,Male,White,Liberal,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
861ae4c4ffc5acad04afde5b3796fd2d,29,Female,Black,Liberal,No,Part-Time
bf6896073a3d54134bc9ef67c82e5131,53,Female,White,Liberal,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
611dd8ce6a90849f4026e1d9006b9f8b,39,Female,Black,Liberal,No,Full-Time
8b98c0f00f3515e59f5dc3f0563de960,25,Female,White,Conservative,No,Part-Time
0b59ccb57a176bf1edf233d55a47b138,60,Male,White,Conservative,No,Unemployed (and job seeking)
8a7985a8e9ffffc34c7da765f72a078f,33,Male,White,Liberal,No,Due to start a new job within the next month
98529e62d87b6651fcb13530038a51d9,45,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6e91d9ab89d49fc38bf214fc5c1892a7,34,Female,White,Liberal,Yes,Full-Time
df364fc733e9cf541b9d09807397e350,22,Male,Black,Conservative,No,Full-Time
a27c9ac0ed4379ae358bdca3d763139d,36,Male,Asian,Moderate,No,Full-Time
1907cde7ca50579bb3b4e853fe74821e,24,Male,Black,Conservative,No,Unemployed (and job seeking)
8e66dfcb5e7cae2bc89d8a3e61937b0b,39,Female,White,Moderate,No,Full-Time
88fadd70a2f0f064c78ee12ca2c3e5cd,48,Female,Prefer not to say,Moderate,Yes,Full-Time
60f9cc98a3f511d2dae387dfe1491e12,67,Male,White,Liberal,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
122f5bf6afd4850cdd73d485aaa561ba,47,Female,White,Conservative,No,Full-Time
7296accd437eb1d3d01c3f1b308dbeab,28,Female,Black,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
85fe25efb42b131347c1714d3ae55685,52,Male,White,Liberal,No,Full-Time
cd69f2ed7095889dda8e3c715227a2e9,38,Male,Other,Liberal,No,Part-Time
bc3acc919a4a228bcc446b465d1d4fbc,56,Female,White,Liberal,No,Full-Time
15ef39d90184f6ba3b1076c3a828081b,58,Female,White,Liberal,No,Full-Time
c850c673154fcac277de7681a5d61717,41,Male,Asian,Moderate,No,Part-Time
51cb3e7c9e8a0cfe4a8974f07c31f8c6,37,Female,Black,Liberal,Yes,Full-Time
83acd2cee1c3b03f62564850e7d72522,21,Female,White,Moderate,No,Unemployed (and job seeking)
af0106fc12d284f66aa4d836936a328c,34,Female,White,Conservative,No,Unemployed (and job seeking)
afa16750e4e222fa3d76fd88f6518129,55,Female,Black,Moderate,Yes,Full-Time
c787cb51d40c34e383a9d1ec3f755fa3,21,Female,White,Liberal,No,Part-Time
cead37d8501bd0e08fcbfede3abcc0c3,50,Male,Black,Moderate,No,Other
0f92741900077f9e8129997cbe4746d2,25,Female,White,Liberal,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
acebffd7ed4d22d608408bb1ebbc3c63,56,Male,Asian,Liberal,No,Full-Time
5db795eccf00bef3bf80bfad98f0d142,41,Male,White,Conservative,Yes,Full-Time
d19ada821f347569cf2deb7df7703537,43,Female,Asian,Liberal,No,Full-Time
0edb356c49abe2629d7360535e819558,62,Female,White,Liberal,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
814d77d68b6022cb476dc050e8f790ab,69,Female,Mixed,Liberal,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
761c1c2c7dd37b834fc5f8f65785ccd7,35,Female,White,Liberal,No,Full-Time
0f023ade45be1937a0eb38f433d749f2,19,Female,White,Conservative,No,Part-Time
54463bfc45242ef2eae46a359de0f2a7,43,Female,White,Moderate,No,Full-Time
1a8160dd9ad35e3f91721a98a0849410,51,Male,White,Liberal,No,Full-Time
871e01af541b750a65cdefb9ca972c99,70,Male,White,Conservative,No,Part-Time
53bcab2095f43b6fd8821fe72365db6b,49,Female,White,Conservative,No,Part-Time
7e48583a0e73d5007dc5740bd38fa24f,64,Female,White,Liberal,No,Unemployed (and job seeking)
464bf525f87aefffe2137c4372bbeb21,26,Female,Asian,Liberal,No,Full-Time
dbb05dd767c8a5c86744cbf984fb78bc,54,Male,Black,Liberal,No,Full-Time
07037172fd00d42b154d4eff5a209803,21,Male,Black,Liberal,Yes,Full-Time
2c3e3f599fd56fa3cf37d34a1fdf68f0,35,Female,Black,Liberal,No,Unemployed (and job seeking)
dd512c606e2ac92dd9086a469de2e72a,64,Female,Black,Liberal,No,Full-Time
51dab14870fbef44143aa14468bb8154,46,Male,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68b201c351025e5f930640d5c12a9154,29,Male,White,Liberal,Yes,Full-Time
84392e00154558b0ee7c4297cc9b1265,51,Female,White,Moderate,No,Unemployed (and job seeking)
1687f8d80e8f158c1594d16a5b08ca74,39,Female,Mixed,Moderate,No,Due to start a new job within the next month
247e4aad8056c5606fc56a97f986f21c,58,Female,White,Liberal,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
982d10457cfbf703a2774f06defd7171,38,Female,Black,Moderate,No,Part-Time
b3c92c1ae696ef36fc31da5e10dbe4a6,31,Female,Asian,Liberal,No,Part-Time
2b991828965f9bf231284d434753eb7a,56,Female,Other,Conservative,No,Full-Time
da3695c86a21fd48fe417bb5295e167b,38,Female,White,Liberal,No,Full-Time
e2dcbe1375eaaa466ba39c9e93019213,37,Female,Mixed,Liberal,No,Part-Time
2dac975f1fe88d6fd2ddcc5420824aaf,42,Female,White,Moderate,No,Unemployed (and job seeking)
0cefe8101d083760b58d40ba180b6d9f,33,Female,White,Liberal,Yes,Unemployed (and job seeking)
86734450798251014520dc8593fc061f,48,Male,Black,Moderate,No,Full-Time
41abcc31f149cb4a8f76ae644dbbdf98,54,Female,White,Liberal,No,Full-Time
3e64886d4f5ac3b5311887f922aae4c5,39,Male,White,Liberal,Yes,Full-Time
4f815e95e2090cd65ab6a758b80fceb1,47,Female,Other,Liberal,No,Other
32bd286c7b4958ef29e292a053435f9a,27,Female,White,Liberal,No,Unemployed (and job seeking)
a05831aa3948da14ac8e8bbe5cb79641,44,Female,White,Liberal,No,Full-Time
e2fb4e0936c2fc8780bffa102ef9a1b4,53,Female,White,Moderate,No,Full-Time
e902a6846beea3af2bea148c49cc70db,42,Female,White,Conservative,No,Part-Time
605e5ad6f8214b65e557d5c95cc856df,38,Female,White,Moderate,No,Full-Time
ea59440a40bcb4df23a409c4bc8f4445,60,Female,White,Conservative,No,Full-Time
6b4911dfda7aec9625174504163d7d56,54,Male,White,Liberal,No,Full-Time
54581684c93a7b061f311a96378ca81d,38,Male,White,Conservative,No,Unemployed (and job seeking)
137dab107f130d7a4845ffda039b14c2,26,Male,White,Conservative,No,Full-Time
1057197c700bb338a16f0a184022f01c,25,Female,White,Liberal,Yes,Other
9f54161cf200228ac71c485fe66c17e3,57,Female,Mixed,Liberal,No,DATA_EXPIRED
35aa03b0ab633830e64661579f1662bc,57,Female,White,Liberal,No,Unemployed (and job seeking)
3280bb26fdcd2fb6656d4fa0b75a6be7,25,Male,White,Conservative,No,Full-Time
5080999e2a5df917031dac3c95129d53,40,Female,White,Liberal,No,Full-Time
9046e127cfbbce8a756454824ae8b30c,66,Male,White,Liberal,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
5d056c2d3c11847e972a4571e2d0575e,32,Female,White,Liberal,No,Full-Time
02b64b148b18e9a9e2cc010248f068f9,41,Male,White,Liberal,No,Unemployed (and job seeking)
72bfbf6340c49c5db370c1e89bd96cd2,26,Male,Asian,Liberal,No,Unemployed (and job seeking)
73e3f4686e8296d336434142847c22e4,28,Male,White,Moderate,No,Full-Time
6f19c6a5e4e00c8cd89371ff245bdf02,20,Female,Black,Liberal,Yes,Other
5353262114dec2b3189f44d25e989187,37,Female,White,Liberal,No,Part-Time
0186ada42a0ed14b8a21e7888f7af4fa,76,Female,White,Liberal,No,Part-Time
fa4c40e39981bad0238e847ffef7e6ab,38,Female,White,Liberal,No,Full-Time
95783b9287ece906238e0b3b44752d8c,25,Female,White,Moderate,No,Full-Time
bb3cc652ed5ed404c3d3d4da689b0d08,57,Female,White,Conservative,No,Part-Time
1879b0a8e10f7e088f6683d7e8d75403,48,Female,White,Conservative,No,Full-Time
25f6425e0839751fefa769560c00a215,42,Female,Black,Moderate,No,Full-Time
7976a912223ea99bc4d2dc0b78e93d06,46,Female,White,Liberal,No,Part-Time
be3eb70994a37e532b389a1ad8c7b60d,37,Female,White,Liberal,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
4f3590c0db865763458c65ac9088d71f,57,Male,White,Moderate,No,Unemployed (and job seeking)
0878d05fd50cce6a2dd8fb9b86168be4,57,Female,White,Moderate,No,Part-Time
293f1e5f6230f938e14b68e584499d2a,21,Male,Asian,Conservative,Yes,Part-Time
fea73ce966d30a25cb8992a11b619233,39,Female,White,Conservative,Yes,Part-Time
6aa75a76eb6a54817c8af84108804eb1,54,Male,Mixed,Moderate,No,Unemployed (and job seeking)
be69fcb347fd9efbfa0ce7d91c8e4395,29,Male,White,Liberal,No,DATA_EXPIRED
a05cc3d3e2ab93add51cf3ea7788e7cb,27,Female,White,Conservative,No,Part-Time
d553614eb4703a12a610c3363c8dd35d,48,Female,White,Liberal,No,Full-Time
29ae4199b8c6ac7b7e0680d14074ef9d,23,Female,Black,Conservative,No,Full-Time
a6702acf22bce46cf5f6773ceaf085a5,71,Male,White,Conservative,No,Part-Time
b00e4f0b90857c1a7c44d52358e9ce73,34,Male,Mixed,Liberal,Yes,DATA_EXPIRED
91c89e2ea24b635e2370746647643b4a,58,Female,White,Liberal,No,Part-Time
d084848b2584b5d85a57d058f0595ba1,41,Female,White,Liberal,No,Full-Time
25f14054090a1296d3609c5abbc79123,34,Male,White,Moderate,No,Full-Time
d94b0885a51fb989616f7ee3ffa98b74,46,Male,White,Moderate,No,Full-Time
769a7df0515dd1a90b2fb85a79c76ee5,35,Male,White,Conservative,Yes,Unemployed (and job seeking)
c8ad00a7219fdef9dbd7db049203724f,34,Female,Black,Liberal,No,Part-Time
f803af79caaff37f2bbacab241b3b6bf,44,Male,White,Liberal,No,Full-Time
a2f336a5d23bed97149c87f744e9c48f,30,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
3004eac293e61ea65fbdd786f1b69f1f,48,Female,White,Liberal,DATA_EXPIRED,DATA_EXPIRED
dd634f20de2e13acf3b578f6a51cff60,38,Female,White,Moderate,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
d855a5c6a08daa6a1935b6e7ba187c3c,21,Female,White,Conservative,No,Full-Time
336fc5c952fb84876b1f0498dd16a649,38,Female,White,Moderate,No,Unemployed (and job seeking)
e008d380cca62b48ee9bd70e207ac122,52,Female,White,Liberal,DATA_EXPIRED,Part-Time
8f746981116e98e96ff30ae82b987a00,62,Male,Other,Moderate,No,Full-Time
b50a861c4381a97aad805680ac11d4d3,31,Male,White,Liberal,No,Full-Time
4515f4479a5a9e20581a886d45f50427,30,Female,White,Moderate,No,Part-Time
f62812dd924026bdab97a2f328c7075c,31,Female,Black,Moderate,Yes,Full-Time
5fe1e1510dd2abbbde2a0492a2a43fd7,25,Male,Mixed,Liberal,No,Unemployed (and job seeking)
0352644038b9560765484ba11b71eba2,19,Male,Black,Conservative,Yes,Due to start a new job within the next month
5207ae4fe3c6e4f8823a38f1bb71d357,28,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
7f94bb4a472f93c60939a831817591ce,36,Male,White,Moderate,No,Part-Time
152fbc97ba627b29261ca9371620fb96,21,Female,Black,Liberal,Yes,Full-Time
01eaed721d25cf0a6b9d1bdf8e52dddf,24,Male,Black,Liberal,No,Full-Time
4344ae2a221c6c03e459932efe68e3f9,52,Female,White,Moderate,No,Unemployed (and job seeking)
f064fe918fa3121341fd5ea6aa2956d2,37,Female,White,Liberal,No,Full-Time
1036ea298cb7fbae6510f58e9a2dca76,37,Female,White,Liberal,No,Unemployed (and job seeking)
6e52840d2251743b51e08acfc7cadb3d,25,Male,Black,Liberal,No,Part-Time
3b175e8e1aee473b82ff6b70892a305a,28,Female,Black,Conservative,No,Part-Time
d9a4bdf8f7edef568f0c5b856eed275a,50,Male,White,Liberal,No,Part-Time
013e98fad060fec37a1ac1e1d378a058,54,Male,White,Conservative,No,Full-Time
d84519ee045f632e5ef597fbabc73ff4,49,Male,White,Moderate,No,Full-Time
0dd232097dd06136bb2e5b6e74922cad,50,Male,White,Liberal,No,Full-Time
f913c455b7b9a8c6a531c4093cbb95ac,28,Female,Black,Liberal,No,Part-Time
9cf0e10f85ab4420cafe663ba716459d,47,Female,White,Conservative,No,Full-Time
93103bf8316b3796958d3092db380058,62,Male,White,Conservative,No,Part-Time
1e8f210f98bc52e1e624da15596497e1,29,Female,Black,Liberal,No,Unemployed (and job seeking)
fe1a565adb79231fd49df1dd1d847543,18,Female,Black,Liberal,Yes,Unemployed (and job seeking)
5bc84d804dfae23378bf0f4b7947b63c,73,Female,White,Liberal,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
fde4cf9d3851e69c2aa981191630dd2f,51,Male,White,Moderate,No,Full-Time
48df8784c859c6ce7feaf2c112632ed7,23,Female,Black,Liberal,No,Part-Time
5ffaca379646470fd799852ce4f76b92,29,Female,White,Conservative,No,Part-Time
71878e76766600c1986202fca0d1c38e,25,Female,White,Conservative,No,Part-Time
8e9bd19fa696f5b1c080f16e0c962408,36,Female,White,Conservative,No,Part-Time
7c7aed2db8687920259c0f01905e65de,25,Male,White,Conservative,No,Full-Time
c5947e1b49e751ba7877a9c6688e5ef6,48,Male,White,Conservative,No,Full-Time
c6d9d8d8c730425b7428d0b086eeca9f,30,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
4f9752671592942d622329a30c8c3133,26,Male,Black,Liberal,Yes,Unemployed (and job seeking)
913e5774dba446abf8217ae1f8f0d458,24,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
fd6ab40ea68063a2c81dd068e921f857,40,Female,Black,Liberal,No,Full-Time
5610ab6dad10642b9b4f1876637265f1,27,Male,White,Moderate,No,Full-Time
4667a2f5c3417c8bd60f03708ca19120,57,Female,Mixed,Conservative,No,Due to start a new job within the next month
4a445fe31795dab59f9004894aa08fa8,42,Female,White,Moderate,Yes,Due to start a new job within the next month
11ff49f7687a5e810ff50cf57cbac03c,52,Male,White,Liberal,No,Full-Time
9ddba56ed7ac320751a4dd24c7e5ca2f,63,Male,White,Conservative,No,Part-Time
63234512dedbc41df68babcc74e85251,72,Female,White,Conservative,No,Part-Time
1640510922d58c2cc732ff40b42149e4,22,DATA_EXPIRED,Black,Moderate,Yes,Unemployed (and job seeking)
48d9928aebf9d00ed189330eba261a60,53,Male,White,Moderate,No,Unemployed (and job seeking)
ec2c671b1f0382ce5f1332ec3601ef54,40,Male,White,Conservative,No,Full-Time
2e9d961829c38538097d3dc856a010fc,30,Female,White,Liberal,No,Full-Time
e3f3f4f3eb6dc5c191cdf558a3f70f6d,37,Male,Black,Liberal,No,Full-Time
72b883ee6ae47998ffd6f087f401387e,27,Male,White,Liberal,No,Full-Time
dd871c5a810b9ec9731add002bd5fe54,19,Female,Asian,Liberal,Yes,Due to start a new job within the next month
a35553d1e231eb15b74046d738d9393d,24,Female,Other,Liberal,No,Unemployed (and job seeking)
563463931c1f952d8ddd9cefb62637aa,30,Female,White,Liberal,Yes,Unemployed (and job seeking)
d777c45769a0aabf7419eab6cf494677,30,Female,White,Moderate,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
0ca39992f421ebbe36daaebc3a3bac8f,57,Male,White,Moderate,No,Full-Time
a037da03526c2f9b9ab175d68fc3ecfa,28,Male,Black,Moderate,No,Unemployed (and job seeking)
166463e9d53ccda70678337617be3e98,43,Female,Black,Liberal,No,Unemployed (and job seeking)
620551b7027c06aea5918ecaa1d5b092,32,Male,White,Moderate,No,Full-Time
0c51dd94c0f5ccff9d944bda0fdc421f,41,Female,White,Moderate,Yes,Full-Time
15ba652ccf64de567fcbd8e24ce31b16,62,Female,White,Liberal,No,Part-Time
317f669190727f316d01a5bffa750015,29,Male,Mixed,Liberal,No,Unemployed (and job seeking)
7d0525b672e0b447feea386f0e6e21ea,65,Female,White,Conservative,No,Full-Time
5c0c605954959d095c02f6e5c79dc1bc,38,Female,White,Liberal,No,Full-Time
4ff2f78fcb2db394113ed37de97bfacf,47,Female,White,Conservative,No,Part-Time
ed5a86682c0a9eb2a3d0c5a32350e686,45,Male,White,Moderate,No,Full-Time
b94c12c9f975caff8410fff5b7ca088f,59,Female,White,Liberal,No,Full-Time
b57b3035f6004a786f1346032b774ecf,32,Female,White,Moderate,No,Part-Time
87dffe77ed06cd12fde296cb0473a3e1,27,Male,White,Conservative,No,Part-Time
481c4e3807563b72cf58a2a1eb1d0216,25,Female,Mixed,Liberal,No,Unemployed (and job seeking)
351cc0d8d39fd16a9ee2ce911601d4ec,34,Female,White,Liberal,No,Full-Time
631a5a3b6fb6081009c321c51652c49b,39,Female,White,Liberal,No,Full-Time
0b03b31d3d38a0f8ceb7cfc0018baa1e,74,Female,White,Liberal,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2c2d6cd71a26a1f86c7a289052cef24d,28,Female,White,Liberal,No,Part-Time
921156c7e21d098f12baa1b35cb8c9c2,74,Male,White,Liberal,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
559d0f952471a066c0258e89a4e8d7a3,29,Female,Asian,Liberal,No,Part-Time
e02d96221de3fafc104a827e052fbcdc,25,Female,White,Conservative,No,Full-Time
321ca93a65f008d41649628527b29270,29,Female,White,Moderate,No,Other
228d9b49aeddd05984ca1201a66d6297,44,Female,White,Liberal,Yes,Unemployed (and job seeking)
e3b3ab885943942c739f232f4a08cfd5,23,Male,Mixed,Liberal,Yes,Full-Time
ceeaa3c8b806f1e3a1aac1d77c203a1e,32,Female,Black,Liberal,No,Due to start a new job within the next month
bd9346418bcfac4063ffbea9b96ff0cf,21,Female,White,Liberal,Yes,Unemployed (and job seeking)
6ea2cdbe96b469acf06de3b16bc00af2,60,Male,Mixed,Moderate,No,Part-Time
6fa9253ab7f2922a2d4a06f6d3be945c,24,Female,White,Liberal,No,Full-Time
9734b7563a773743425f0b1b901a53bc,60,Female,White,Conservative,No,Unemployed (and job seeking)
77bc0698a6fb5bd20890710bf0e988bb,31,Male,Black,Liberal,No,Part-Time
b7e36902934939701e19410bf969633a,32,Female,Black,Moderate,No,Part-Time
7543c469f9c42bab1635fbf85150c6f3,39,Female,Black,Liberal,No,Full-Time
5381581271bdb4ebb39e69ec719ee84c,49,Male,Asian,Moderate,No,Full-Time
b6888bda1f1c7d7a6ebe0477f4280bb4,60,Female,White,Conservative,No,Full-Time
336cdd499485cb9d8d7777ace5d82359,21,Female,Black,Moderate,No,Unemployed (and job seeking)
39f31d44e085f33f8178ddd3128e0b03,51,Female,White,Moderate,No,Part-Time
d523e49ca0816737a2815961700f89b4,26,Female,White,Liberal,No,Unemployed (and job seeking)
ecc0d9d6334ca6b1731a99d995cc77d2,51,Female,Asian,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
34f9caacd7282ea30cff17253a5d64f3,49,Male,White,Conservative,No,Full-Time
df97784e375156f119d09a5d95d83d2e,37,Female,Mixed,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
b5abd2176f659bb58d888beddf5f91da,59,Male,Black,Liberal,No,Full-Time
0405040c30e1609f771b403fbb23672b,35,Male,White,Liberal,Yes,Full-Time
96cebc4d7e4595858028646fffad3dc8,42,Male,White,Moderate,No,Full-Time
314ee63d53d58d1b5ab4a617ecce1b79,45,Male,White,Conservative,No,Full-Time
222bd6b54a5e38a841d44865e3f7b828,74,Male,White,Moderate,No,Part-Time
a7caa1e3da048369e8167b7bbf9c9f07,56,Male,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
7f8db2f2a389bcfd9c601f6a3c63e084,58,Female,White,Moderate,No,Full-Time
1e0c093f4dde6af900f5cd4d8f2691c9,50,Male,White,Moderate,No,Full-Time
c343e0828c9189775bdbbcf524772c53,33,Male,White,Liberal,No,Part-Time
5352321b0746962179b79302e697d02c,49,Female,Black,Liberal,No,Part-Time
6a2e4a7fa121678b33da90fb896776ec,46,Female,White,Liberal,No,Unemployed (and job seeking)
c7b11aad1ef3382aaaf34699f8094936,33,Female,White,Liberal,No,Part-Time
ebc55a2debeaa34b09ff78045526005e,36,Male,Mixed,Liberal,No,Unemployed (and job seeking)
04ad3c3e37745b758518f1a2c5aec8e9,67,Male,White,Liberal,No,Full-Time
86562b442def41a11ca0cf38ceb00e11,46,Female,White,Moderate,No,Part-Time
69bbc5d7a9b8f8c5f633a9a2ce170196,72,Female,White,Liberal,No,Part-Time
e3dc706b55496cac4d7be4f4a338392d,26,Male,White,Liberal,Yes,Part-Time
c18b2db6680c31a86875373059a09519,33,Female,Prefer not to say,Moderate,No,Unemployed (and job seeking)
ab02cdc34a428e9ce708e324616d7e27,54,Female,White,Liberal,No,Other
18d5124a3d5a39e584074d13cca9a830,36,Male,Mixed,Liberal,No,Part-Time
739a7dc445b6ca6466d5b91a86072a42,62,Female,White,Conservative,No,Other
dc9d1564a503deeca0e0d6bc535517e1,35,Male,White,Moderate,No,Full-Time
e535f79d06e5de6238786caa9fa4150f,39,Female,Asian,Liberal,No,Full-Time
8419adc92d55d527d3c85be0137362e1,71,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
bdb1bcc8363beff3e23feb300512707a,34,Male,White,Liberal,No,Full-Time
b3a5f297e99cc5596ba50cefc419e4a3,59,Male,Black,Conservative,No,Unemployed (and job seeking)
ad33bd83efc590fffef8447a74e7513b,47,Male,Other,Conservative,Yes,Full-Time
f769c9a99ec5d437b014bf4861801a09,43,Female,White,Liberal,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
751ba5856641950c620f654ca78926fc,32,Male,Black,Liberal,No,Full-Time
4cb9bb101478e4a3f3e4b3b1ead3b685,53,Male,White,Conservative,No,Full-Time
28fd3e396747f2a948dff990a3ddc960,34,Female,White,Liberal,No,Full-Time
58c28d9d454f0f48469da8ffeaac39a1,48,Male,White,Conservative,No,Full-Time
0da8f7983acecead7d90525da91753f1,53,Female,White,Conservative,No,Unemployed (and job seeking)
27720aae99f575b5137807f2bf1abf11,47,Male,White,Liberal,No,Full-Time
542b0c9a3e74bc782d12fb293f35e31b,55,Male,White,Conservative,No,Full-Time
91e8247369a9b36191214617bf837587,39,Female,Black,Moderate,No,Part-Time
5c9debcc06068b9fa22a5d693113a9f5,33,Female,White,Liberal,No,DATA_EXPIRED
e8f16ea298b3bc22c9d41ded444c9fc5,73,Male,White,Conservative,No,Full-Time
7f45377447f0f9fdafd24695936aa83f,56,Female,White,Liberal,No,Part-Time
828e031f8b4766ee8d58ffa74d8b1932,49,Male,White,Moderate,No,Full-Time
d9d08bc5fe816040c5f2ee1f896f703a,24,Female,Black,Conservative,No,Unemployed (and job seeking)
df0213bbfd4d965455311e2b5aae9d1e,24,Male,Mixed,Moderate,No,Full-Time
7cae1861cd0e4dba9cf58b852b95ca26,20,Female,Asian,Liberal,Yes,Unemployed (and job seeking)
355f808e769c4f978b2bfa386b126c55,41,Female,Black,Conservative,No,Full-Time
3041aca725d742899ba4450130a7ff9b,52,Female,White,Conservative,No,Full-Time
